date,ticker,model,actual_return,predicted_return,pred_lower_return,pred_upper_return,actual_price,reconstructed_price,actual,predicted,pred_lower,pred_upper,mae,rmse,mape,directional_accuracy,interval_coverage
2023-11-15,AAPL,gru,0.0030363164627480827,0.002057216363027692,-0.018097765743732452,0.023232173174619675,301.51345990704516,340.00433558174416,301.51345990704516,340.00433558174416,5.0400001973408,21572.159412277404,0.009773459435482938,0.012801433529761075,44360716518.81135,0.5542168674698795,0.88
2023-11-16,AAPL,gru,0.00900150206732359,0.001143604633398354,-0.018887730315327644,0.022871611639857292,304.23978604609295,340.39339913284215,304.23978604609295,340.39339913284215,4.945699303679584,22071.235316343907,0.009773459435482938,0.012801433529761075,44360716518.81135,0.5542168674698795,0.88
2023-11-17,AAPL,gru,-0.00010545214547580637,0.00032999314134940505,-0.018604718148708344,0.018952112644910812,304.20770499945263,340.50575976790805,304.20770499945263,340.50575976790805,4.854536532117073,22493.521007343243,0.009773459435482938,0.012801433529761075,44360716518.81135,0.5542168674698795,0.88
2023-11-20,AAPL,gru,0.009235488373932033,0.0028086609672755003,-0.016941390931606293,0.022855058312416077,307.03022533708395,341.463474432363,307.03022533708395,341.463474432363,4.772986750345817,23013.532018580634,0.009773459435482938,0.012801433529761075,44360716518.81135,0.5542168674698795,0.88
2023-11-21,AAPL,gru,-0.004239832394175006,0.0016399782616645098,-0.01772683672606945,0.020314229652285576,305.7312243608407,342.0239093836666,305.7312243608407,342.0239093836666,4.689122438639545,23485.81568596987,0.009773459435482938,0.012801433529761075,44360716518.81135,0.5542168674698795,0.88
2023-11-22,AAPL,gru,0.003508306644876359,0.0005388773861341178,-0.017926853150129318,0.01865822821855545,306.80570695193904,342.20828229967753,306.80570695193904,342.20828229967753,4.605810184456432,23928.133419372552,0.009773459435482938,0.012801433529761075,44360716518.81135,0.5542168674698795,0.88
2023-11-24,AAPL,gru,-0.007028964851045005,0.0018629987025633454,-0.016354331746697426,0.021049639210104942,304.6567417697424,342.84642919604147,304.6567417697424,342.84642919604147,4.531097750886427,24437.151301785656,0.009773459435482938,0.012801433529761075,44360716518.81135,0.5542168674698795,0.88
2023-11-27,AAPL,gru,-0.0009480090091400063,0.0008205652702599764,-0.018486591055989265,0.020939743146300316,304.36806129131685,343.1278633161534,304.36806129131685,343.1278633161534,4.448102785378538,24954.253235279994,0.009773459435482938,0.012801433529761075,44360716518.81135,0.5542168674698795,0.88
2023-11-28,AAPL,gru,0.0032089279273993677,0.0006272636819630861,-0.0172877237200737,0.018376026302576065,305.3463252131629,343.34318212381453,305.3463252131629,343.34318212381453,4.3718661432784875,25417.051472225317,0.009773459435482938,0.012801433529761075,44360716518.81135,0.5542168674698795,0.88
2023-11-29,AAPL,gru,-0.005424342810680806,0.004564159549772739,-0.014421516098082066,0.025690067559480667,303.69450613588214,344.9138183093198,303.69450613588214,344.9138183093198,4.309269549818647,26078.477142393825,0.009773459435482938,0.012801433529761075,44360716518.81135,0.5542168674698795,0.88
2023-11-30,AAPL,gru,0.0030581160772190498,0.0016448615351691842,-0.019649304449558258,0.021485134959220886,304.624660723102,345.48160201277017,304.624660723102,345.48160201277017,4.22542185544245,26644.837731159125,0.009773459435482938,0.012801433529761075,44360716518.81135,0.5542168674698795,0.88
2023-12-01,AAPL,gru,0.0067683489143075285,0.003226868575438857,-0.01354852132499218,0.021477220579981804,306.69345999470096,346.5982405152931,306.69345999470096,346.5982405152931,4.1685595968895015,27223.285470490202,0.009773459435482938,0.012801433529761075,44360716518.81135,0.5542168674698795,0.88
2023-12-04,AAPL,gru,-0.009509688006157315,0.003709081094712019,-0.012260107323527336,0.01985757239162922,303.79072480513446,347.8861967952078,303.79072480513446,347.8861967952078,4.117764549535393,27769.275936861526,0.009773459435482938,0.012801433529761075,44360716518.81135,0.5542168674698795,0.88
2023-12-05,AAPL,gru,0.020844456346414825,0.001447490998543799,-0.018047163262963295,0.021851615980267525,310.18953548776693,348.3901141528026,310.18953548776693,348.3901141528026,4.044117228099206,28382.757667700665,0.009773459435482938,0.012801433529761075,44360716518.81135,0.5542168674698795,0.88
2023-12-06,AAPL,gru,-0.00570329139174604,0.0033688268158584833,-0.016923829913139343,0.02183903008699417,308.4254694532481,349.56574173741774,308.4254694532481,349.56574173741774,3.976251079800083,29009.427083969193,0.009773459435482938,0.012801433529761075,44360716518.81135,0.5542168674698795,0.88
2023-12-07,AAPL,gru,0.010088276612733567,0.004977087490260601,-0.013051377609372139,0.022101251408457756,311.55269855729085,351.30990168867777,311.55269855729085,351.30990168867777,3.9246927289596965,29657.710354500145,0.009773459435482938,0.012801433529761075,44360716518.81135,0.5542168674698795,0.88
2023-12-08,AAPL,gru,0.00738503997898342,0.003193906042724848,-0.012368972413241863,0.021153874695301056,313.86204450202035,352.4337354894485,313.86204450202035,352.4337354894485,3.8764472570215682,30291.76943681711,0.009773459435482938,0.012801433529761075,44360716518.81135,0.5542168674698795,0.88
2023-12-11,AAPL,gru,-0.013011647184869976,0.0024109091609716415,-0.015521437861025333,0.02053571492433548,309.8046363400891,353.2844643243071,309.8046363400891,353.2844643243071,3.816743760003628,30920.26365125289,0.009773459435482938,0.012801433529761075,44360716518.81135,0.5542168674698795,0.88
2023-12-12,AAPL,gru,0.007888947771707804,0.0023654974065721035,-0.018885675817728043,0.019777197390794754,312.2583347593657,354.1211588572655,312.2583347593657,354.1211588572655,3.74533833347667,31537.868476282943,0.009773459435482938,0.012801433529761075,44360716518.81135,0.5542168674698795,0.88
2023-12-13,AAPL,gru,0.016553717390059137,0.0038791997358202934,-0.017452135682106018,0.02438843622803688,317.47039142299303,355.4975214508427,317.47039142299303,355.4975214508427,3.6805412650000964,32316.483064238204,0.009773459435482938,0.012801433529761075,44360716518.81135,0.5542168674698795,0.88
2023-12-14,AAPL,gru,0.0007574110681509634,0.0018950678640976548,-0.018996521830558777,0.019025593996047974,317.71093809612375,356.17184984493696,317.71093809612375,356.17184984493696,3.611283614749793,32937.20889267225,0.009773459435482938,0.012801433529761075,44360716518.81135,0.5542168674698795,0.88
2023-12-15,AAPL,gru,-0.002729446070281669,0.002769166138023138,-0.017637407407164574,0.026939230039715767,316.8449456021845,357.15953094424367,316.8449456021845,357.15953094424367,3.548148418802534,33836.57139068171,0.009773459435482938,0.012801433529761075,44360716518.81135,0.5542168674698795,0.88
2023-12-18,AAPL,gru,-0.008539714917303858,0.0032674837857484818,-0.01668318174779415,0.024257207289338112,314.1507005097771,358.32843259783664,314.1507005097771,358.32843259783664,3.4894451573466934,34667.38697802129,0.009773459435482938,0.012801433529761075,44360716518.81135,0.5542168674698795,0.88
2023-12-19,AAPL,gru,0.005345852136834865,0.0030362699180841446,-0.01774175837635994,0.02111830934882164,315.83460063369813,359.4180770283713,315.83460063369813,359.4180770283713,3.4280822957335206,35407.288635409976,0.009773459435482938,0.012801433529761075,44360716518.81135,0.5542168674698795,0.88
2023-12-20,AAPL,gru,-0.010771733360343535,0.0039249081164598465,-0.01234341599047184,0.020410554483532906,312.45077209787024,360.8315228519321,312.45077209787024,360.8315228519321,3.386028193450019,36137.39495957127,0.009773459435482938,0.012801433529761075,44360716518.81135,0.5542168674698795,0.88
2023-12-21,AAPL,gru,-0.0007702455125948375,0.0009970907121896744,-0.01662397012114525,0.019076161086559296,312.21020095407084,361.1914679325969,312.21020095407084,361.1914679325969,3.3302043531744996,36833.37710491331,0.009773459435482938,0.012801433529761075,44360716518.81135,0.5542168674698795,0.88
2023-12-22,AAPL,gru,-0.005562940974518667,0.002968004671856761,-0.01799461990594864,0.020623181015253067,310.4782159661923,362.26506060273135,310.4782159661923,362.26506060273135,3.2708144554423724,37600.88549062288,0.009773459435482938,0.012801433529761075,44360716518.81135,0.5542168674698795,0.88
2023-12-26,AAPL,gru,-0.0028449678505331312,0.001464425353333354,-0.019604934379458427,0.022559506818652153,309.5961707135986,362.79593823940115,309.5961707135986,362.79593823940115,3.2073148385377857,38458.78514186326,0.009773459435482938,0.012801433529761075,44360716518.81135,0.5542168674698795,0.88
2023-12-27,AAPL,gru,0.0005178189940495606,0.0012023941380903125,-0.02190643735229969,0.021716514602303505,309.7565270054629,363.232403575332,309.7565270054629,363.232403575332,3.1378179216954347,39303.111603043246,0.009773459435482938,0.012801433529761075,44360716518.81135,0.5542168674698795,0.88
2023-12-28,AAPL,gru,0.0022238156674305263,0.0003531414258759469,-0.018885433673858643,0.018380679190158844,310.446134919552,363.3607034806075,310.446134919552,363.3607034806075,3.079114905252278,40032.20925655095,0.009773459435482938,0.012801433529761075,44360716518.81135,0.5542168674698795,0.88
2023-12-29,AAPL,gru,-0.0054388937789295,0.0027642773929983377,-0.015514818951487541,0.01908663846552372,308.76223479563095,364.3665436504573,308.76223479563095,364.3665436504573,3.0317116083326403,40803.62765658859,0.009773459435482938,0.012801433529761075,44360716518.81135,0.5542168674698795,0.88
2023-01-03,AAPL,transformer,-0.03812220940337041,0.00602040346711874,-0.010153417475521564,0.025699883699417114,200.5759770243939,209.62824703486694,200.5759770243939,209.62824703486694,206.26503442213289,213.7944754998316,0.010155137044440309,0.013268859929561304,94533572364.22528,0.5622489959839357,0.916
2023-01-04,AAPL,transformer,0.010261402643368283,0.007255436386913061,-0.013350972905755043,0.03200563043355942,202.6447640606584,211.15471386248336,202.6447640606584,211.15471386248336,203.52949145606138,220.74777189635432,0.010155137044440309,0.013268859929561304,94533572364.22528,0.5622489959839357,0.916
2023-01-05,AAPL,transformer,-0.010661283111650382,0.0025517866015434265,-0.021597841754555702,0.024518026039004326,200.4957866431274,211.69421683868808,200.4957866431274,211.69421683868808,199.18081964938142,226.22696183795458,0.010155137044440309,0.013268859929561304,94533572364.22528,0.5622489959839357,0.916
2023-01-06,AAPL,transformer,0.036133357676866824,0.005683936644345522,-0.01363663375377655,0.02541346102952957,207.87284901227156,212.90089745510963,207.87284901227156,212.90089745510963,196.48309816742827,232.04986126205495,0.010155137044440309,0.013268859929561304,94533572364.22528,0.5622489959839357,0.916
2023-01-09,AAPL,transformer,0.004080529215203643,0.00351888919249177,-0.019349422305822372,0.028355125337839127,208.72281321822499,213.65140247795074,208.72281321822499,213.65140247795074,192.71780812117078,238.72382644525678,0.010155137044440309,0.013268859929561304,94533572364.22528,0.5622489959839357,0.916
2023-01-10,AAPL,transformer,0.004446510347639705,0.002589237177744508,-0.021856674924492836,0.028518589213490486,209.6529678054449,214.20530733333206,209.6529678054449,214.20530733333206,188.55133422642695,245.62989531658832,0.010155137044440309,0.013268859929561304,94533572364.22528,0.5622489959839357,0.916
2023-01-11,AAPL,transformer,0.020892514925815384,0.0042989845387637615,-0.015797987580299377,0.02602057158946991,214.07922235639947,215.12815172027047,214.07922235639947,215.12815172027047,185.59600403019425,252.1052057232977,0.010155137044440309,0.013268859929561304,94533572364.22528,0.5622489959839357,0.916
2023-01-12,AAPL,transformer,-0.0005994891772679897,0.00585636030882597,-0.015628963708877563,0.02819741889834404,213.95092264050686,216.39172002187777,213.95092264050686,216.39172002187777,182.7178814882574,259.31510840009963,0.010155137044440309,0.013268859929561304,94533572364.22528,0.5622489959839357,0.916
2023-01-13,AAPL,transformer,0.010068257135029462,0.006020817905664444,-0.013038775883615017,0.02344823256134987,216.11591611068934,217.69851468251613,216.11591611068934,217.69851468251613,180.35093288037342,265.4674296796259,0.010155137044440309,0.013268859929561304,94533572364.22528,0.5622489959839357,0.916
2023-01-17,AAPL,transformer,0.008718252102151425,0.005335428286343813,-0.019726311787962914,0.02778214029967785,218.00830633176943,218.8631225107628,218.00830633176943,218.8631225107628,176.82813122995495,272.94608745566205,0.010155137044440309,0.013268859929561304,94533572364.22528,0.5622489959839357,0.916
2023-01-18,AAPL,transformer,-0.005384454852158148,0.005856215488165617,-0.01459275558590889,0.029315605759620667,216.83760507141884,220.14860230027082,216.83760507141884,220.14860230027082,174.26645927918682,281.0661005433129,0.010155137044440309,0.013268859929561304,94533572364.22528,0.5622489959839357,0.916
2023-01-19,AAPL,transformer,0.0004436376600177206,0.00808784645050764,-0.012356837280094624,0.02589986100792885,216.9338237406711,221.93635337140168,216.9338237406711,221.93635337140168,172.12632394702175,288.4407699594764,0.010155137044440309,0.013268859929561304,94533572364.22528,0.5622489959839357,0.916
2023-01-20,AAPL,transformer,0.019038364081683426,0.004793248604983091,-0.017641518265008926,0.028020642697811127,221.1034543891718,223.00269771871584,221.1034543891718,223.00269771871584,169.1163835063922,296.63735440607354,0.010155137044440309,0.013268859929561304,94533572364.22528,0.5622489959839357,0.916
2023-01-23,AAPL,transformer,0.023228555627554673,0.004167716018855572,-0.017181281000375748,0.024499446153640747,226.29948276481335,223.93404133518683,226.29948276481335,223.93404133518683,166.235565289886,303.9945450309783,0.010155137044440309,0.013268859929561304,94533572364.22528,0.5622489959839357,0.916
2023-01-24,AAPL,transformer,0.010012762907375555,0.0014582577859982848,-0.01876881718635559,0.026077359914779663,228.5767476629026,224.26084174522214,228.5767476629026,224.26084174522214,163.14461640639362,312.0261887810756,0.010155137044440309,0.013268859929561304,94533572364.22528,0.5622489959839357,0.916
2023-01-25,AAPL,transformer,-0.004711835225971918,0.0016651349142193794,-0.01750914193689823,0.01878448761999607,227.50226507180426,224.63458272436887,227.50226507180426,224.63458272436887,160.312955539161,317.94283737384114,0.010155137044440309,0.013268859929561304,94533572364.22528,0.5622489959839357,0.916
2023-01-26,AAPL,transformer,0.014694869771428311,0.005526316352188587,-0.015305616892874241,0.022892404347658157,230.87006531964633,225.8794094241652,230.87006531964633,225.8794094241652,157.87795378082134,325.3052503224339,0.010155137044440309,0.013268859929561304,94533572364.22528,0.5622489959839357,0.916
2023-01-27,AAPL,transformer,0.0135914746418463,0.004798721522092819,-0.01622823067009449,0.025865891948342323,234.02935099966064,226.96593773132588,234.02935099966064,226.96593773132588,155.3365532681424,333.8293131667251,0.010155137044440309,0.013268859929561304,94533572364.22528,0.5622489959839357,0.916
2023-01-30,AAPL,transformer,-0.0202823742298003,0.006208449602127075,-0.01575285755097866,0.028308415785431862,229.33049319960372,228.37942069762494,229.33049319960372,228.37942069762494,152.9087344736019,343.414510400718,0.010155137044440309,0.013268859929561304,94533572364.22528,0.5622489959839357,0.916
2023-01-31,AAPL,transformer,0.008980486518885233,0.0060278866440057755,-0.012173682451248169,0.029691848903894424,231.39926800053388,229.76021563510946,231.39926800053388,229.76021563510946,151.0585598727855,353.7640148173488,0.010155137044440309,0.013268859929561304,94533572364.22528,0.5622489959839357,0.916
2023-02-01,AAPL,transformer,0.007869704048322388,0.0009453445672988892,-0.02004067972302437,0.02360299974679947,233.22749612833334,229.97752434125582,233.22749612833334,229.97752434125582,148.06137765790237,362.2132085492136,0.010155137044440309,0.013268859929561304,94533572364.22528,0.5622489959839357,0.916
2023-02-02,AAPL,transformer,0.036392300510034066,0.004090941045433283,-0.015863720327615738,0.023399218916893005,241.87151513308342,230.92028708652262,241.87151513308342,230.92028708652262,145.73110672921007,370.7886367288451,0.010155137044440309,0.013268859929561304,94533572364.22528,0.5622489959839357,0.916
2023-02-03,AAPL,transformer,0.024106975000651183,0.003953584935516119,-0.020030101761221886,0.025859301909804344,247.77315524013127,231.83506484943302,247.77315524013127,231.83506484943302,142.8411389541365,380.50203796145416,0.010155137044440309,0.013268859929561304,94533572364.22528,0.5622489959839357,0.916
2023-02-06,AAPL,transformer,-0.018091498958964447,0.00466009508818388,-0.017119668424129486,0.025685206055641174,243.33087240119087,232.91796124249316,243.33087240119087,232.91796124249316,140.4165574152922,390.40190356409516,0.010155137044440309,0.013268859929561304,94533572364.22528,0.5622489959839357,0.916
2023-02-07,AAPL,transformer,0.0190618622856037,0.005522278603166342,-0.016192682087421417,0.027325231581926346,248.01370191326197,234.2077467630034,248.01370191326197,234.2077467630034,138.1611502075485,401.21680691303317,0.010155137044440309,0.013268859929561304,94533572364.22528,0.5622489959839357,0.916
2023-02-08,AAPL,transformer,-0.017810405213165126,0.0023786029778420925,-0.014305838383734226,0.023492705076932907,243.6355811676022,234.76549939098226,243.6355811676022,234.76549939098226,136.19870573886791,410.7540550673976,0.010155137044440309,0.013268859929561304,94533572364.22528,0.5622489959839357,0.916
2023-02-09,AAPL,transformer,-0.0069355479636618615,0.0056071532890200615,-0.015287339687347412,0.025407634675502777,241.95168104368116,236.0855538118437,241.95168104368116,236.0855538118437,134.1324282245114,421.3240357003135,0.010155137044440309,0.013268859929561304,94533572364.22528,0.5622489959839357,0.916
2023-02-10,AAPL,transformer,0.0009275169239235722,0.004607919603586197,-0.016418473795056343,0.023624362424016,242.17619942882604,237.1759209635013,242.17619942882604,237.1759209635013,131.94816128070295,431.39605426396105,0.010155137044440309,0.013268859929561304,94533572364.22528,0.5622489959839357,0.916
2023-02-13,AAPL,transformer,0.01863211802837362,0.005573159549385309,-0.014501838013529778,0.026447365060448647,246.7307536956732,238.50144261460372,246.7307536956732,238.50144261460372,130.04847669557586,442.95753566056544,0.010155137044440309,0.013268859929561304,94533572364.22528,0.5622489959839357,0.916
2023-02-14,AAPL,transformer,-0.004233904053509201,0.00513472268357873,-0.018549274653196335,0.029944371432065964,245.68832768054654,239.7292322905391,245.68832768054654,239.7292322905391,127.65840451918594,456.42219416148566,0.010155137044440309,0.013268859929561304,94533572364.22528,0.5622489959839357,0.916
2023-02-15,AAPL,transformer,0.0138076604015739,0.004178290255367756,-0.015583079308271408,0.025664694607257843,249.10423726301474,240.73297567987623,249.10423726301474,240.73297567987623,125.68451461099497,468.28776700245623,0.010155137044440309,0.013268859929561304,94533572364.22528,0.5622489959839357,0.916
2023-02-16,AAPL,transformer,-0.010484143872342174,0.004020656459033489,-0.015312877483665943,0.022575829178094864,246.50623531052833,241.70284000612406,246.50623531052833,241.70284000612406,123.77458706401261,478.9800092868792,0.010155137044440309,0.013268859929561304,94533572364.22528,0.5622489959839357,0.916
2023-02-17,AAPL,transformer,-0.007575322747986234,0.006293790880590677,-0.013960273005068302,0.026136834174394608,244.64592613608852,243.2288747803374,244.64592613608852,243.2288747803374,122.05866709961222,491.6640657147163,0.010155137044440309,0.013268859929561304,94533572364.22528,0.5622489959839357,0.916
2023-02-21,AAPL,transformer,-0.027042190904412126,0.0051106903702020645,-0.01472315564751625,0.025968000292778015,238.11881573756347,244.47511495116595,238.11881573756347,244.47511495116595,120.27474338977304,504.59879330413867,0.010155137044440309,0.013268859929561304,94533572364.22528,0.5622489959839357,0.916
2023-02-22,AAPL,transformer,0.0028918809316494888,0.0055708372965455055,-0.019250590354204178,0.02803218364715576,238.80842365165265,245.8408472439184,238.80842365165265,245.8408472439184,117.98153065024538,518.9439279235635,0.010155137044440309,0.013268859929561304,94533572364.22528,0.5622489959839357,0.916
2023-02-23,AAPL,transformer,0.0032851106503145153,0.004895748104900122,-0.014032363891601562,0.024144910275936127,239.59422576432544,247.0473670670148,239.59422576432544,247.0473670670148,116.33753189411001,531.6262630418365,0.010155137044440309,0.013268859929561304,94533572364.22528,0.5622489959839357,0.916
2023-02-24,AAPL,transformer,-0.018169336930799952,0.005162311717867851,-0.016761865466833115,0.028021827340126038,235.28026711194633,248.32601252713744,235.28026711194633,248.32601252713744,114.40374783426135,546.7341156462592,0.010155137044440309,0.013268859929561304,94533572364.22528,0.5622489959839357,0.916
2023-02-27,AAPL,transformer,0.008213679785789116,0.005992631893604994,-0.016841143369674683,0.0297919400036335,237.2207421969839,249.81861366878462,237.2207421969839,249.81861366878462,112.49318824703907,563.2674526812397,0.010155137044440309,0.013268859929561304,94533572364.22528,0.5622489959839357,0.916
2023-02-28,AAPL,transformer,-0.0034537297979819336,0.004188024904578924,-0.01842483878135681,0.027536094188690186,236.4028590376708,250.86704319299287,236.4028590376708,250.86704319299287,110.4394982219109,578.9931456866219,0.010155137044440309,0.013268859929561304,94533572364.22528,0.5622489959839357,0.916
2023-03-01,AAPL,transformer,-0.014348470370965045,0.002783964853733778,-0.019803009927272797,0.022306300699710846,233.03505878982872,251.56641747202835,233.03505878982872,251.56641747202835,108.27397849744885,592.0534367408669,0.010155137044440309,0.013268859929561304,94533572364.22528,0.5622489959839357,0.916
2023-03-02,AAPL,transformer,0.004120643843103321,0.004083636682480574,-0.018414637073874474,0.025101186707615852,233.99729442368897,252.59582173625728,233.99729442368897,252.59582173625728,106.29839911504949,607.1027705830036,0.010155137044440309,0.013268859929561304,94533572364.22528,0.5622489959839357,0.916
2023-03-03,AAPL,transformer,0.0344884661213861,0.003051580861210823,-0.018986161798238754,0.02439379319548607,242.2082804754664,253.36782725584695,242.2082804754664,253.36782725584695,104.29923942891494,622.0944009601993,0.010155137044440309,0.013268859929561304,94533572364.22528,0.5622489959839357,0.916
2023-03-06,AAPL,transformer,0.018369623975035526,0.004584109410643578,-0.013296370394527912,0.021811529994010925,246.69867264903291,254.53197226845478,246.69867264903291,254.53197226845478,102.92161447269768,635.8122642935218,0.010155137044440309,0.013268859929561304,94533572364.22528,0.5622489959839357,0.916
2023-03-07,AAPL,transformer,-0.014602595001837332,0.0013893995201215148,-0.016606708988547325,0.019628508016467094,243.12240677470044,254.8858577274686,243.12240677470044,254.8858577274686,101.22653687571085,648.4155633070477,0.010155137044440309,0.013268859929561304,94533572364.22528,0.5622489959839357,0.916
2023-03-08,AAPL,transformer,0.008342341603068149,0.003961974289268255,-0.020482001826167107,0.02793312259018421,245.1591005289903,255.89770068737116,245.1591005289903,255.89770068737116,99.17430190736111,666.7831460334918,0.010155137044440309,0.013268859929561304,94533572364.22528,0.5622489959839357,0.916
2023-03-09,AAPL,transformer,-0.015026967291677991,0.0029721450991928577,-0.020139271393418312,0.029684139415621758,241.50264427339138,256.65938959791066,241.50264427339138,256.65938959791066,97.19698319355817,686.872705482646,0.010155137044440309,0.013268859929561304,94533572364.22528,0.5622489959839357,0.916
2023-03-10,AAPL,transformer,-0.013975929537563428,0.003670199541375041,-0.01845054142177105,0.02594160847365856,238.1508967842038,257.6030982814918,238.1508967842038,257.6030982814918,95.42008624520396,704.9244064947102,0.010155137044440309,0.013268859929561304,94533572364.22528,0.5622489959839357,0.916
2023-03-13,AAPL,transformer,0.013178778640633647,0.005016686394810677,-0.017021479085087776,0.02458728291094303,241.3102069348868,258.8986668804057,241.3102069348868,258.8986668804057,93.80964206061178,722.4714494987653,0.010155137044440309,0.013268859929561304,94533572364.22528,0.5622489959839357,0.916
2023-03-14,AAPL,transformer,0.013990825020587742,0.004150250926613808,-0.01745338924229145,0.027610821649432182,244.71006375870053,259.9753887622074,244.71006375870053,259.9753887622074,92.18654982124905,742.6974613813194,0.010155137044440309,0.013268859929561304,94533572364.22528,0.5622489959839357,0.916
2023-03-15,AAPL,transformer,0.002618033780690968,0.0018593716667965055,-0.01906922087073326,0.023425940424203873,245.35156233816355,260.45922776974663,245.35156233816355,260.45922776974663,90.44528112215711,760.301249631278,0.010155137044440309,0.013268859929561304,94533572364.22528,0.5622489959839357,0.916
2023-03-16,AAPL,transformer,0.018521449691435207,0.006422053556889296,-0.017633982002735138,0.0253269262611866,249.93817318098237,262.13727959489046,249.93817318098237,262.13727959489046,88.8643500927921,779.803267151278,0.010155137044440309,0.013268859929561304,94533572364.22528,0.5622489959839357,0.916
2023-03-17,AAPL,transformer,-0.00546892845685537,0.004407668486237526,-0.019885754212737083,0.032805949449539185,248.5750101114585,263.2952499080423,248.5750101114585,263.2952499080423,87.11467133233194,805.809698971461,0.010155137044440309,0.013268859929561304,94533572364.22528,0.5622489959839357,0.916
2023-03-20,AAPL,transformer,0.015365180286954876,0.004774919711053371,-0.014574122615158558,0.02278894931077957,252.423903705562,264.55547896857985,252.423903705562,264.55547896857985,85.85425867988648,824.3840530254971,0.010155137044440309,0.013268859929561304,94533572364.22528,0.5622489959839357,0.916
2023-03-21,AAPL,transformer,0.011873354885857336,0.0050659459084272385,-0.016677016392350197,0.02895025722682476,255.43888585236658,265.8991013700531,255.43888585236658,265.8991013700531,84.43433748599217,848.5990216393111,0.010155137044440309,0.013268859929561304,94533572364.22528,0.5622489959839357,0.916
2023-03-22,AAPL,transformer,-0.009145136079797108,0.003064702730625868,-0.01894284039735794,0.023510050028562546,253.11351161965118,266.7152522811549,253.11351161965118,266.7152522811549,82.84996467799306,868.7859800196752,0.010155137044440309,0.013268859929561304,94533572364.22528,0.5622489959839357,0.916
2023-03-23,AAPL,transformer,0.006945291611907683,0.0015903033781796694,-0.02196231484413147,0.028559915721416473,254.87757765416998,267.13974646817684,254.87757765416998,267.13974646817684,81.05022212077174,893.956162521485,0.010155137044440309,0.013268859929561304,94533572364.22528,0.5622489959839357,0.916
2023-03-24,AAPL,transformer,0.008271288176609921,0.0037626507692039013,-0.017469007521867752,0.027767401188611984,256.994486260395,268.14679796021977,256.994486260395,268.14679796021977,79.64665150845558,919.1268561396156,0.010155137044440309,0.013268859929561304,94533572364.22528,0.5622489959839357,0.916
2023-03-27,AAPL,transformer,-0.012369486995857677,0.006952561903744936,-0.012976747006177902,0.02711295709013939,253.835176109712,270.0176160384301,253.835176109712,270.0176160384301,78.61977504409823,944.387974052128,0.010155137044440309,0.013268859929561304,94533572364.22528,0.5622489959839357,0.916
2023-03-28,AAPL,transformer,-0.003988261529460803,0.006046320777386427,-0.014003156684339046,0.030112840235233307,252.82483114122564,271.65517929068113,252.82483114122564,271.65517929068113,77.52652109430925,973.2587310098671,0.010155137044440309,0.013268859929561304,94533572364.22528,0.5622489959839357,0.916
2023-03-29,AAPL,transformer,0.019597451474395997,0.005967436358332634,-0.016024667769670486,0.030290983617305756,257.8284221783626,273.28110617173536,257.8284221783626,273.28110617173536,76.29408384956614,1003.1907650537803,0.010155137044440309,0.013268859929561304,94533572364.22528,0.5622489959839357,0.916
2023-03-30,AAPL,transformer,0.009841296980088399,0.005067458841949701,-0.015243368223309517,0.02338382788002491,260.37831479622287,274.6694677332389,260.37831479622287,274.6694677332389,75.13992388231128,1026.9256049639846,0.010155137044440309,0.013268859929561304,94533572364.22528,0.5622489959839357,0.916
2023-03-31,AAPL,transformer,0.015523096822170946,0.006026131566613913,-0.020588718354701996,0.03128531575202942,264.45172677547123,276.3296437746606,264.45172677547123,276.3296437746606,73.6087050808055,1059.5611828932124,0.010155137044440309,0.013268859929561304,94533572364.22528,0.5622489959839357,0.916
2023-04-03,AAPL,transformer,0.007672157141840555,0.005449175368994474,-0.017938964068889618,0.029092762619256973,266.48844500042975,277.83953022448105,266.48844500042975,277.83953022448105,72.3000164539849,1090.839465874395,0.010155137044440309,0.013268859929561304,94533572364.22528,0.5622489959839357,0.916
2023-04-04,AAPL,transformer,-0.003254935249652321,0.004470640327781439,-0.01606760546565056,0.024164892733097076,265.6224525064905,279.08441812280904,265.6224525064905,279.08441812280904,71.14760945153235,1117.520573248663,0.010155137044440309,0.013268859929561304,94533572364.22528,0.5622489959839357,0.916
2023-04-05,AAPL,transformer,-0.0113545066352627,0.0038980147801339626,-0.01432722806930542,0.024064473807811737,262.62349864767174,280.1744252838252,262.62349864767174,280.1744252838252,70.13553003210576,1144.7393124535315,0.010155137044440309,0.013268859929561304,94533572364.22528,0.5622489959839357,0.916
2023-04-06,AAPL,transformer,0.005480856301668929,0.005839652847498655,-0.016558652743697166,0.02495831809937954,264.0668520984621,281.8153375203005,264.0668520984621,281.8153375203005,68.9837411196917,1173.6695872071198,0.010155137044440309,0.013268859929561304,94533572364.22528,0.5622489959839357,0.916
2023-04-10,AAPL,transformer,-0.016101268371610637,0.005913445260375738,-0.01646646112203598,0.02759559452533722,259.8490876446666,283.48678986229186,259.8490876446666,283.48678986229186,67.8571253520307,1206.5086871093392,0.010155137044440309,0.013268859929561304,94533572364.22528,0.5622489959839357,0.916
